Date,BBDC4.SA,ITUB4.SA,PETR4.SA,VALE3.SA
2023-08-02,13.083507537841797,20.110708236694336,20.45777130126953,51.09037780761719
2023-08-03,12.989326477050781,19.95612144470215,20.719106674194336,51.41022491455078
2023-08-04,12.125985145568848,19.590723037719727,20.102622985839844,51.44829559326172
2023-08-07,12.039649963378906,19.43613624572754,20.22994041442871,51.707210540771484
2023-08-08,12.094590187072754,19.39396858215332,20.25004005432129,51.37214660644531
2023-08-09,12.031801223754883,19.323705673217773,20.410865783691406,50.907615661621094
2023-08-10,12.133831977844238,19.38694190979004,20.524778366088867,50.306007385253906
2023-08-11,12.063194274902344,19.42207908630371,20.477874755859375,49.88718795776367
2023-08-14,12.000409126281738,19.141006469726562,20.531476974487305,48.56018829345703
2023-08-15,12.031801223754883,19.035606384277344,20.678897857666016,48.08164596557617
2023-08-16,11.969014167785645,19.02155303955078,21.134557723999023,47.893367767333984
2023-08-17,11.843439102172852,18.796695709228516,21.067546844482422,48.568031311035156
2023-08-18,11.92192268371582,18.944252014160156,21.121156692504883,48.026729583740234
2023-08-21,11.835591316223145,18.866968154907227,20.97373390197754,48.0894889831543
2023-08-22,11.91407585144043,19.16208839416504,21.293241500854492,49.093650817871094
2023-08-23,12.07889461517334,19.400997161865234,22.4271183013916,49.45451354980469
2023-08-24,11.788496017456055,19.176136016845703,22.392337799072266,48.795536041259766
2023-08-25,11.639376640319824,18.87398910522461,22.239299774169922,48.69355392456055
2023-08-28,12.016105651855469,19.513425827026367,22.489728927612305,49.39175033569336
2023-08-29,12.157378196716309,19.82261085510254,22.538421630859375,50.96858596801758
2023-08-30,11.89837646484375,19.443157196044922,22.691455841064453,50.976436614990234
2023-08-31,11.73355770111084,19.274513244628906,22.218429565429688,51.05488204956055
2023-09-01,11.764951705932617,19.441619873046875,22.698415756225586,54.043800354003906
2023-09-04,11.709135055541992,19.265817642211914,22.461898803710938,54.44389724731445
2023-09-05,11.457662582397461,18.9775447845459,23.213184356689453,54.20854187011719
2023-09-06,11.300497055053711,18.794729232788086,23.317527770996094,53.33775329589844
2023-09-08,11.300497055053711,18.82286262512207,23.23404884338379,52.33360290527344
2023-09-11,11.512672424316406,19.300994873046875,23.213184356689453,53.08671951293945
2023-09-12,11.654129028320312,19.413488388061523,23.324481964111328,53.0474967956543
2023-09-13,11.701279640197754,19.511926651000977,22.976665496826172,52.84352493286133
2023-09-14,11.748429298400879,19.43458366394043,23.560998916625977,55.008724212646484
2023-09-15,11.724854469299316,19.39240074157715,23.574909210205078,54.5537223815918
2023-09-18,11.724854469299316,19.343181610107422,23.741863250732422,53.91044235229492
2023-09-19,11.59126091003418,19.285873413085938,23.79750633239746,54.012420654296875
2023-09-20,11.638411521911621,19.612512588500977,23.853160858154297,54.373287200927734
2023-09-21,11.206192016601562,19.165157318115234,23.484481811523438,52.95335388183594
2023-09-22,11.11974811553955,19.115455627441406,23.672300338745117,53.34559631347656
2023-09-25,11.088318824768066,19.172258377075195,23.825334548950195,52.247314453125
2023-09-26,10.970438003540039,18.88822364807129,23.275787353515625,51.431434631347656
2023-09-27,10.939006805419922,18.852718353271484,24.01315689086914,51.541263580322266
2023-09-28,11.198333740234375,19.349782943725586,23.964460372924805,52.32575607299805
2023-09-29,11.237631797790527,19.321372985839844,24.096633911132812,53.016117095947266
2023-10-02,11.080459594726562,19.142074584960938,23.734901428222656,52.55326461791992
2023-10-03,10.945876121520996,18.90048599243164,23.63056182861328,52.23162078857422
2023-10-04,11.315727233886719,19.333919525146484,22.691455841064453,51.67462921142578
2023-10-05,11.362939834594727,19.63945198059082,22.767976760864258,51.69816589355469
2023-10-06,11.38654613494873,19.824190139770508,23.31057357788086,52.45127868652344
2023-10-09,11.284250259399414,19.65366554260254,24.31228256225586,52.07472229003906
2023-10-10,11.410154342651367,19.632341384887695,24.49314308166504,52.388519287109375
2023-10-11,11.57540225982666,19.88103485107422,24.4305362701416,52.84352493286133
2023-10-13,11.402284622192383,19.67498207092285,25.237470626831055,52.239463806152344
2023-10-16,11.520319938659668,19.703399658203125,25.515718460083008,52.79646301269531
2023-10-17,11.402284622192383,19.412078857421875,26.20439338684082,53.22793197631836
2023-10-18,11.299985885620117,19.007070541381836,26.79568099975586,51.27454376220703
2023-10-19,11.355069160461426,19.227340698242188,26.670467376708984,50.537113189697266
2023-10-20,11.142606735229492,19.15628433227539,26.329607009887695,49.17209243774414
2023-10-23,11.158343315124512,19.177597045898438,24.59052848815918,49.07796096801758
2023-10-24,11.158343315124512,19.177597045898438,24.959213256835938,50.19977951049805
2023-10-25,11.126867294311523,19.2131290435791,25.09138298034668,50.1527099609375
2023-10-26,11.410154342651367,19.689191818237305,24.833999633789062,51.227474212646484
2023-10-27,11.29211711883545,19.397865295410156,24.65313148498535,53.008270263671875
2023-10-30,11.166214942932129,19.24155616760254,24.402711868286133,53.486812591552734
2023-10-31,11.008831977844238,19.056806564331055,24.166196823120117,54.13010025024414
2023-11-01,11.111126899719238,19.325321197509766,24.4305362701416,55.16563034057617
2023-11-03,11.63825798034668,19.858577728271484,24.722700119018555,55.855979919433594
2023-11-06,11.630376815795898,20.04344367980957,24.701828002929688,56.09133529663086
2023-11-07,11.937687873840332,20.605146408081055,24.291406631469727,54.977352142333984
2023-11-08,12.000723838806152,20.69757843017578,23.769685745239258,55.016571044921875
2023-11-09,12.024361610412598,20.790000915527344,24.263586044311523,55.28329849243164
2023-11-10,11.851009368896484,21.038860321044922,24.15228271484375,56.13056564331055
2023-11-13,11.614619255065918,20.89665412902832,24.827043533325195,56.012882232666016
2023-11-14,11.858888626098633,21.209510803222656,25.16790199279785,57.746604919433594
2023-11-16,12.26862907409668,21.55078887939453,24.72965431213379,58.131011962890625
2023-11-17,12.158312797546387,21.650333404541016,25.53658676147461,58.240840911865234
2023-11-20,12.189833641052246,21.863636016845703,25.55745506286621,59.66862106323242
2023-11-21,12.142556190490723,21.828088760375977,25.293115615844727,61.112098693847656
2023-11-22,12.394705772399902,21.96317481994629,25.416913986206055,60.53117370605469
2023-11-23,12.725650787353516,21.934736251831055,25.424142837524414,60.15108108520508
2023-11-24,12.733529090881348,21.813859939575195,25.496427536010742,59.641605377197266
2023-11-27,12.654733657836914,21.756980895996094,25.351850509643555,59.28578186035156
2023-11-28,12.772929191589355,21.970285415649414,25.734983444213867,59.41516876220703
2023-11-29,12.709894180297852,22.119598388671875,25.467510223388672,59.398990631103516
2023-11-30,12.820208549499512,22.460886001586914,25.95907974243164,59.72248077392578
2023-12-01,12.859602928161621,22.409408569335938,25.785585403442383,60.83039093017578
2023-12-04,12.764131546020508,22.437875747680664,25.236190795898438,59.463687896728516
2023-12-05,12.882464408874512,22.62283706665039,25.120527267456055,58.91377258300781
2023-12-06,12.7483549118042,22.423646926879883,24.216909408569336,58.52560806274414
2023-12-07,12.77991008758545,22.672630310058594,24.15907859802246,58.71159744262695
2023-12-08,12.985017776489258,22.959444046020508,24.932573318481445,58.87334442138672
